"","ID","deltaPSI","status","AS_type","differ","chr","Total_length_bp","log_length"
"6081",3720,0.187,"old","MXE",1,"chr16",90338345,7.95587213001604
"6091",3721,0.182,"old","MXE",1,"chr16",90338345,7.95587213001604
"6101",3742,-0.192,"young","MXE",0,"chr16",90338345,7.95587213001604
"6111",3760,0.138,"old","MXE",1,"chr16",90338345,7.95587213001604
"6121",3762,0.138,"old","MXE",1,"chr16",90338345,7.95587213001604
"6131",3769,0.121,"old","MXE",1,"chr16",90338345,7.95587213001604
"6141",3774,-0.113,"young","MXE",0,"chr16",90338345,7.95587213001604
"6151",3787,-0.141,"young","MXE",0,"chr16",90338345,7.95587213001604
"6161",3788,-0.201,"young","MXE",0,"chr16",90338345,7.95587213001604
"6171",3789,-0.172,"young","MXE",0,"chr16",90338345,7.95587213001604
"6181",3794,0.169,"old","MXE",1,"chr16",90338345,7.95587213001604
"6191",3800,0.123,"old","MXE",1,"chr16",90338345,7.95587213001604
"6201",3805,0.181,"old","MXE",1,"chr16",90338345,7.95587213001604
"6211",3807,0.228,"old","MXE",1,"chr16",90338345,7.95587213001604
"6221",3817,0.113,"old","MXE",1,"chr16",90338345,7.95587213001604
"6231",3821,0.129,"old","MXE",1,"chr16",90338345,7.95587213001604
"6241",3822,0.117,"old","MXE",1,"chr16",90338345,7.95587213001604
"6251",3823,0.126,"old","MXE",1,"chr16",90338345,7.95587213001604
"6261",3831,0.107,"old","MXE",1,"chr16",90338345,7.95587213001604
"6271",3832,0.249,"old","MXE",1,"chr16",90338345,7.95587213001604
"6281",3833,0.11,"old","MXE",1,"chr16",90338345,7.95587213001604
"6291",3836,0.124,"old","MXE",1,"chr16",90338345,7.95587213001604
"6301",3849,-0.116,"young","MXE",0,"chr16",90338345,7.95587213001604
"6311",3851,-0.136,"young","MXE",0,"chr16",90338345,7.95587213001604
"6321",3858,-0.162,"young","MXE",0,"chr19",58617616,7.76802815154529
"6331",3859,-0.176,"young","MXE",0,"chr19",58617616,7.76802815154529
"6341",3868,0.165,"old","MXE",1,"chr16",90338345,7.95587213001604
"6351",3869,0.181,"old","MXE",1,"chr16",90338345,7.95587213001604
"6361",3873,0.121,"old","MXE",1,"chr16",90338345,7.95587213001604
"6371",3874,0.147,"old","MXE",1,"chr16",90338345,7.95587213001604
"6381",3877,-0.256,"young","MXE",0,"chr16",90338345,7.95587213001604
"6391",3888,0.116,"old","MXE",1,"chr16",90338345,7.95587213001604
"6401",3893,0.166,"old","MXE",1,"chr16",90338345,7.95587213001604
"6411",3898,0.12,"old","MXE",1,"chr16",90338345,7.95587213001604
"6421",3901,-0.139,"young","MXE",0,"chr16",90338345,7.95587213001604
"6431",3902,-0.272,"young","MXE",0,"chr16",90338345,7.95587213001604
"6441",3915,-0.164,"young","MXE",0,"chr16",90338345,7.95587213001604
"6451",3917,0.164,"old","MXE",1,"chr16",90338345,7.95587213001604
"6461",3918,0.144,"old","MXE",1,"chr16",90338345,7.95587213001604
"6471",3919,0.195,"old","MXE",1,"chr16",90338345,7.95587213001604
"6481",3922,0.185,"old","MXE",1,"chr16",90338345,7.95587213001604
"6491",3932,0.174,"old","MXE",1,"chr16",90338345,7.95587213001604
"6501",3935,0.148,"old","MXE",1,"chr16",90338345,7.95587213001604
"6511",3937,0.212,"old","MXE",1,"chr16",90338345,7.95587213001604
"6521",3938,0.107,"old","MXE",1,"chr16",90338345,7.95587213001604
"6531",3940,-0.108,"young","MXE",0,"chr16",90338345,7.95587213001604
"6541",3956,0.13,"old","MXE",1,"chr16",90338345,7.95587213001604
"6551",3961,0.231,"old","MXE",1,"chr18",80373285,7.90511171908335
"6561",3963,0.12,"old","MXE",1,"chr16",90338345,7.95587213001604
"6571",3964,-0.211,"young","MXE",0,"chr16",90338345,7.95587213001604
"6581",3977,-0.168,"young","MXE",0,"chr16",90338345,7.95587213001604
"6591",3985,-0.106,"young","MXE",0,"chr16",90338345,7.95587213001604
"6601",3986,-0.218,"young","MXE",0,"chr16",90338345,7.95587213001604
"6611",3988,0.115,"old","MXE",1,"chr16",90338345,7.95587213001604
"6621",3989,0.115,"old","MXE",1,"chr16",90338345,7.95587213001604
"6631",3995,-0.153,"young","MXE",0,"chr16",90338345,7.95587213001604
"6641",3996,0.19,"old","MXE",1,"chr16",90338345,7.95587213001604
"6651",4005,-0.133,"young","MXE",0,"chr16",90338345,7.95587213001604
"6661",4010,0.196,"old","MXE",1,"chr16",90338345,7.95587213001604
"6671",4024,0.111,"old","MXE",1,"chr16",90338345,7.95587213001604
"6681",4025,0.141,"old","MXE",1,"chr16",90338345,7.95587213001604
"6691",4026,0.154,"old","MXE",1,"chr16",90338345,7.95587213001604
"6701",4029,0.102,"old","MXE",1,"chr17",83257441,7.92042305828438
"6711",4035,0.192,"old","MXE",1,"chr20",64444167,7.80918361440696
"6721",4036,0.241,"old","MXE",1,"chr20",64444167,7.80918361440696
"6731",4043,0.173,"old","MXE",1,"chr20",64444167,7.80918361440696
"6741",4049,-0.115,"young","MXE",0,"chr16",90338345,7.95587213001604
"6751",4054,0.13,"old","MXE",1,"chr16",90338345,7.95587213001604
"6761",4071,0.126,"old","MXE",1,"chr16",90338345,7.95587213001604
"6771",4074,-0.111,"young","MXE",0,"chr16",90338345,7.95587213001604
"6781",4076,0.221,"old","MXE",1,"chr16",90338345,7.95587213001604
"6791",4078,0.238,"old","MXE",1,"chr16",90338345,7.95587213001604
"6801",4079,0.148,"old","MXE",1,"chr16",90338345,7.95587213001604
"6811",4080,0.133,"old","MXE",1,"chr16",90338345,7.95587213001604
"6821",4081,0.105,"old","MXE",1,"chr16",90338345,7.95587213001604
"6831",4084,0.202,"old","MXE",1,"chr16",90338345,7.95587213001604
"6841",4087,0.132,"old","MXE",1,"chr16",90338345,7.95587213001604
"6851",4088,0.145,"old","MXE",1,"chr16",90338345,7.95587213001604
"6861",4089,0.146,"old","MXE",1,"chr16",90338345,7.95587213001604
"6871",4102,0.109,"old","MXE",1,"chr16",90338345,7.95587213001604
"6881",4108,0.155,"old","MXE",1,"chr16",90338345,7.95587213001604
"6891",4110,0.142,"old","MXE",1,"chr16",90338345,7.95587213001604
"6901",4127,0.21,"old","MXE",1,"chr22",50818468,7.70602156844408
"6911",4143,0.189,"old","MXE",1,"chr20",64444167,7.80918361440696
"6921",4149,-0.104,"young","MXE",0,"chr16",90338345,7.95587213001604
"6931",4150,0.139,"old","MXE",1,"chr16",90338345,7.95587213001604
"6941",4155,0.105,"old","MXE",1,"chr16",90338345,7.95587213001604
"6951",4158,0.244,"old","MXE",1,"chr16",90338345,7.95587213001604
"6961",4160,-0.148,"young","MXE",0,"chr16",90338345,7.95587213001604
"6971",4166,0.113,"old","MXE",1,"chr16",90338345,7.95587213001604
"6981",4169,-0.13,"young","MXE",0,"chr16",90338345,7.95587213001604
"6991",4173,0.167,"old","MXE",1,"chr16",90338345,7.95587213001604
"7001",4180,0.413,"old","MXE",1,"chr16",90338345,7.95587213001604
"7011",4181,0.266,"old","MXE",1,"chr16",90338345,7.95587213001604
"7021",4186,0.118,"old","MXE",1,"chr21",46709983,7.66940970922725
"7031",4194,0.103,"old","MXE",1,"chr16",90338345,7.95587213001604
"7041",4197,0.168,"old","MXE",1,"chr16",90338345,7.95587213001604
"7051",4199,0.171,"old","MXE",1,"chr16",90338345,7.95587213001604
"7061",4201,-0.12,"young","MXE",0,"chr16",90338345,7.95587213001604
"7071",4204,0.142,"old","MXE",1,"chr16",90338345,7.95587213001604
"7081",4205,0.122,"old","MXE",1,"chr16",90338345,7.95587213001604
"7091",4210,-0.225,"young","MXE",0,"chr16",90338345,7.95587213001604
"7101",4221,-0.109,"young","MXE",0,"chr20",64444167,7.80918361440696
"7111",4231,0.126,"old","MXE",1,"chr20",64444167,7.80918361440696
"7121",4232,0.174,"old","MXE",1,"chr20",64444167,7.80918361440696
"7131",4233,0.17,"old","MXE",1,"chr20",64444167,7.80918361440696
"7141",4239,-0.105,"young","MXE",0,"chr15",101991189,8.00856265476227
"7151",4251,0.112,"old","MXE",1,"chr15",101991189,8.00856265476227
"7161",4252,0.108,"old","MXE",1,"chr15",101991189,8.00856265476227
"7171",4269,0.17,"old","MXE",1,"chr22",50818468,7.70602156844408
"7181",4270,0.178,"old","MXE",1,"chr22",50818468,7.70602156844408
"7191",4272,0.156,"old","MXE",1,"chr19",58617616,7.76802815154529
"7201",4275,0.202,"old","MXE",1,"chr17",83257441,7.92042305828438
"7211",4281,0.203,"old","MXE",1,"chr17",83257441,7.92042305828438
"7221",4282,0.156,"old","MXE",1,"chr17",83257441,7.92042305828438
"7231",4298,-0.266,"young","MXE",0,"chr15",101991189,8.00856265476227
"7241",4299,-0.211,"young","MXE",0,"chr15",101991189,8.00856265476227
"7251",4300,0.151,"old","MXE",1,"chr20",64444167,7.80918361440696
"7261",4325,-0.367,"young","MXE",0,"chr15",101991189,8.00856265476227
"7271",4326,-0.113,"young","MXE",0,"chr15",101991189,8.00856265476227
"7281",4338,0.145,"old","MXE",1,"chr15",101991189,8.00856265476227
"7291",4339,0.126,"old","MXE",1,"chr15",101991189,8.00856265476227
"7301",4341,-0.188,"young","MXE",0,"chr15",101991189,8.00856265476227
"7311",4344,0.165,"old","MXE",1,"chr15",101991189,8.00856265476227
"7321",4346,-0.159,"young","MXE",0,"chr15",101991189,8.00856265476227
"7331",4347,-0.146,"young","MXE",0,"chr15",101991189,8.00856265476227
"7341",4350,0.208,"old","MXE",1,"chr19",58617616,7.76802815154529
"7351",4351,0.169,"old","MXE",1,"chr16",90338345,7.95587213001604
"7361",4360,0.135,"old","MXE",1,"chr15",101991189,8.00856265476227
"7371",4361,0.159,"old","MXE",1,"chr15",101991189,8.00856265476227
"7381",4382,-0.102,"young","MXE",0,"chr15",101991189,8.00856265476227
"7391",4390,0.102,"old","MXE",1,"chr16",90338345,7.95587213001604
"7401",4394,-0.182,"young","MXE",0,"chr16",90338345,7.95587213001604
"7411",4401,0.107,"old","MXE",1,"chr15",101991189,8.00856265476227
"7421",4402,0.109,"old","MXE",1,"chr15",101991189,8.00856265476227
"7431",4404,0.154,"old","MXE",1,"chr21",46709983,7.66940970922725
"7441",4418,-0.116,"young","MXE",0,"chr15",101991189,8.00856265476227
"7451",4423,-0.262,"young","MXE",0,"chr15",101991189,8.00856265476227
"7461",4424,-0.326,"young","MXE",0,"chr15",101991189,8.00856265476227
"7471",4427,0.111,"old","MXE",1,"chr15",101991189,8.00856265476227
"7481",4435,0.123,"old","MXE",1,"chr15",101991189,8.00856265476227
"7491",4438,0.255,"old","MXE",1,"chr15",101991189,8.00856265476227
"7501",4439,0.137,"old","MXE",1,"chr15",101991189,8.00856265476227
"7511",4442,-0.107,"young","MXE",0,"chr15",101991189,8.00856265476227
"7521",4446,0.104,"old","MXE",1,"chr15",101991189,8.00856265476227
"7531",4447,0.104,"old","MXE",1,"chr15",101991189,8.00856265476227
"7541",4448,0.148,"old","MXE",1,"chr15",101991189,8.00856265476227
"7551",4452,-0.123,"young","MXE",0,"chr15",101991189,8.00856265476227
"7561",4455,-0.144,"young","MXE",0,"chr15",101991189,8.00856265476227
"7571",4457,-0.206,"young","MXE",0,"chr15",101991189,8.00856265476227
"7581",4462,0.147,"old","MXE",1,"chr15",101991189,8.00856265476227
"7591",4463,0.101,"old","MXE",1,"chr15",101991189,8.00856265476227
"7601",4467,0.125,"old","MXE",1,"chr15",101991189,8.00856265476227
"7611",4471,0.143,"old","MXE",1,"chr15",101991189,8.00856265476227
"7621",4475,-0.171,"young","MXE",0,"chr15",101991189,8.00856265476227
"7631",4478,0.191,"old","MXE",1,"chr15",101991189,8.00856265476227
"7641",4487,0.2,"old","MXE",1,"chr15",101991189,8.00856265476227
"7651",4496,0.134,"old","MXE",1,"chr18",80373285,7.90511171908335
"7661",4499,0.148,"old","MXE",1,"chr15",101991189,8.00856265476227
"7671",4503,0.163,"old","MXE",1,"chr15",101991189,8.00856265476227
"7681",4522,0.178,"old","MXE",1,"chr15",101991189,8.00856265476227
"7691",4528,0.182,"old","MXE",1,"chr16",90338345,7.95587213001604
"7701",4529,0.182,"old","MXE",1,"chr16",90338345,7.95587213001604
"7711",4533,-0.164,"young","MXE",0,"chr15",101991189,8.00856265476227
"7721",4534,-0.164,"young","MXE",0,"chr15",101991189,8.00856265476227
"7731",4535,-0.164,"young","MXE",0,"chr15",101991189,8.00856265476227
"7741",4546,0.317,"old","MXE",1,"chr15",101991189,8.00856265476227
"7751",4547,0.102,"old","MXE",1,"chr15",101991189,8.00856265476227
"7761",4551,0.107,"old","MXE",1,"chr15",101991189,8.00856265476227
"7771",4552,0.135,"old","MXE",1,"chr15",101991189,8.00856265476227
"7781",4553,0.116,"old","MXE",1,"chr15",101991189,8.00856265476227
"7791",4559,0.144,"old","MXE",1,"chr15",101991189,8.00856265476227
"7801",4560,0.112,"old","MXE",1,"chr15",101991189,8.00856265476227
"7811",4563,0.183,"old","MXE",1,"chr15",101991189,8.00856265476227
"7821",4567,-0.249,"young","MXE",0,"chr15",101991189,8.00856265476227
"7831",4568,0.239,"old","MXE",1,"chr15",101991189,8.00856265476227
"7841",4573,0.254,"old","MXE",1,"chr15",101991189,8.00856265476227
"7851",4574,-0.13,"young","MXE",0,"chr15",101991189,8.00856265476227
"7861",4575,-0.101,"young","MXE",0,"chr15",101991189,8.00856265476227
"7871",4583,-0.116,"young","MXE",0,"chr15",101991189,8.00856265476227
"7881",4592,0.225,"old","MXE",1,"chr15",101991189,8.00856265476227
"7891",4621,0.14,"old","MXE",1,"chr22",50818468,7.70602156844408
"7901",4649,0.135,"old","MXE",1,"chr15",101991189,8.00856265476227
"7911",4650,0.134,"old","MXE",1,"chr15",101991189,8.00856265476227
"7921",4658,-0.144,"young","MXE",0,"chr15",101991189,8.00856265476227
"7931",4662,0.107,"old","MXE",1,"chr15",101991189,8.00856265476227
"7941",4665,0.183,"old","MXE",1,"chr15",101991189,8.00856265476227
"7951",4670,-0.122,"young","MXE",0,"chr15",101991189,8.00856265476227
"7961",4677,-0.142,"young","MXE",0,"chr15",101991189,8.00856265476227
"7971",4679,0.182,"old","MXE",1,"chr15",101991189,8.00856265476227
"7981",4688,0.102,"old","MXE",1,"chr15",101991189,8.00856265476227
"7991",4691,-0.113,"young","MXE",0,"chr15",101991189,8.00856265476227
"8001",4693,0.13,"old","MXE",1,"chr15",101991189,8.00856265476227
"8011",4704,0.285,"old","MXE",1,"chr17",83257441,7.92042305828438
"8021",4706,0.101,"old","MXE",1,"chr17",83257441,7.92042305828438
"8031",4707,-0.182,"young","MXE",0,"chr17",83257441,7.92042305828438
"8041",4709,0.148,"old","MXE",1,"chr16",90338345,7.95587213001604
"8051",4710,0.126,"old","MXE",1,"chr16",90338345,7.95587213001604
"8061",4720,0.211,"old","MXE",1,"chr15",101991189,8.00856265476227
"8071",4725,0.139,"old","MXE",1,"chr16",90338345,7.95587213001604
"8081",4727,0.15,"old","MXE",1,"chr16",90338345,7.95587213001604
"8091",4729,0.134,"old","MXE",1,"chr16",90338345,7.95587213001604
"8101",4747,-0.125,"young","MXE",0,"chr22",50818468,7.70602156844408
"8111",4748,-0.154,"young","MXE",0,"chr22",50818468,7.70602156844408
"8121",4770,-0.11,"young","MXE",0,"chr15",101991189,8.00856265476227
"8131",4771,-0.111,"young","MXE",0,"chr15",101991189,8.00856265476227
"8141",4790,-0.203,"young","MXE",0,"chr15",101991189,8.00856265476227
"8151",4791,0.139,"old","MXE",1,"chr15",101991189,8.00856265476227
"8161",4793,0.166,"old","MXE",1,"chr15",101991189,8.00856265476227
"8171",4794,-0.132,"young","MXE",0,"chr15",101991189,8.00856265476227
"8181",4808,0.122,"old","MXE",1,"chr15",101991189,8.00856265476227
"8191",4817,-0.101,"young","MXE",0,"chr15",101991189,8.00856265476227
"8201",4819,0.243,"old","MXE",1,"chr15",101991189,8.00856265476227
"8211",4831,0.114,"old","MXE",1,"chr15",101991189,8.00856265476227
"8221",4832,0.114,"old","MXE",1,"chr15",101991189,8.00856265476227
"8231",4835,0.147,"old","MXE",1,"chr15",101991189,8.00856265476227
"8241",4852,0.341,"old","MXE",1,"chr16",90338345,7.95587213001604
"8251",4856,0.283,"old","MXE",1,"chr16",90338345,7.95587213001604
"8261",4858,0.182,"old","MXE",1,"chr15",101991189,8.00856265476227
"8271",4865,0.18,"old","MXE",1,"chr15",101991189,8.00856265476227
"8281",4866,0.145,"old","MXE",1,"chr15",101991189,8.00856265476227
"8291",4884,-0.131,"young","MXE",0,"chr20",64444167,7.80918361440696
"8301",4885,-0.156,"young","MXE",0,"chr20",64444167,7.80918361440696
"8311",4900,-0.117,"young","MXE",0,"chr15",101991189,8.00856265476227
"8321",4902,0.132,"old","MXE",1,"chr15",101991189,8.00856265476227
"8331",4922,0.108,"old","MXE",1,"chr15",101991189,8.00856265476227
"8341",4933,0.125,"old","MXE",1,"chr15",101991189,8.00856265476227
"8351",4950,0.124,"old","MXE",1,"chr19",58617616,7.76802815154529
"8361",4951,-0.157,"young","MXE",0,"chr19",58617616,7.76802815154529
"8371",4954,0.149,"old","MXE",1,"chr19",58617616,7.76802815154529
"8381",4967,0.164,"old","MXE",1,"chr15",101991189,8.00856265476227
"8391",4968,0.115,"old","MXE",1,"chr15",101991189,8.00856265476227
"8401",4970,0.251,"old","MXE",1,"chr15",101991189,8.00856265476227
"8411",4998,0.129,"old","MXE",1,"chr22",50818468,7.70602156844408
"8421",5002,0.13,"old","MXE",1,"chr22",50818468,7.70602156844408
"8431",5010,0.16,"old","MXE",1,"chr22",50818468,7.70602156844408
"8441",5011,0.144,"old","MXE",1,"chr22",50818468,7.70602156844408
"8451",5018,0.126,"old","MXE",1,"chr14",107043718,8.02956118524102
"8461",5019,-0.105,"young","MXE",0,"chr14",107043718,8.02956118524102
"8471",5020,-0.138,"young","MXE",0,"chr14",107043718,8.02956118524102
"8481",5026,0.172,"old","MXE",1,"chr14",107043718,8.02956118524102
"8491",5033,0.265,"old","MXE",1,"chr14",107043718,8.02956118524102
"8501",5048,0.125,"old","MXE",1,"chr14",107043718,8.02956118524102
"8511",5058,0.115,"old","MXE",1,"chr14",107043718,8.02956118524102
"8521",5061,0.151,"old","MXE",1,"chr14",107043718,8.02956118524102
"8531",5070,0.108,"old","MXE",1,"chr14",107043718,8.02956118524102
"8541",5080,0.142,"old","MXE",1,"chr14",107043718,8.02956118524102
"8551",5084,-0.122,"young","MXE",0,"chr14",107043718,8.02956118524102
"8561",5091,0.106,"old","MXE",1,"chr14",107043718,8.02956118524102
"8571",5092,0.114,"old","MXE",1,"chr14",107043718,8.02956118524102
"8581",5094,-0.179,"young","MXE",0,"chr14",107043718,8.02956118524102
"8591",5095,0.13,"old","MXE",1,"chr14",107043718,8.02956118524102
"8601",5100,-0.142,"young","MXE",0,"chr22",50818468,7.70602156844408
"8611",5110,0.155,"old","MXE",1,"chr14",107043718,8.02956118524102
"8621",5124,0.121,"old","MXE",1,"chr17",83257441,7.92042305828438
"8631",5125,0.175,"old","MXE",1,"chr17",83257441,7.92042305828438
"8641",5158,0.314,"old","MXE",1,"chr16",90338345,7.95587213001604
"8651",5174,0.132,"old","MXE",1,"chr19",58617616,7.76802815154529
"8661",5178,0.232,"old","MXE",1,"chr19",58617616,7.76802815154529
"8671",5179,0.218,"old","MXE",1,"chr19",58617616,7.76802815154529
"8681",5182,-0.12,"young","MXE",0,"chr14",107043718,8.02956118524102
"8691",5183,-0.139,"young","MXE",0,"chr14",107043718,8.02956118524102
"8701",5186,0.153,"old","MXE",1,"chr14",107043718,8.02956118524102
"8711",5203,-0.137,"young","MXE",0,"chr14",107043718,8.02956118524102
"8721",5205,-0.113,"young","MXE",0,"chr14",107043718,8.02956118524102
"8731",5219,0.112,"old","MXE",1,"chr20",64444167,7.80918361440696
"8741",5231,0.156,"old","MXE",1,"chr14",107043718,8.02956118524102
"8751",5235,-0.18,"young","MXE",0,"chr14",107043718,8.02956118524102
"8761",5241,0.144,"old","MXE",1,"chr14",107043718,8.02956118524102
"8771",5243,0.13,"old","MXE",1,"chr14",107043718,8.02956118524102
"8781",5268,0.125,"old","MXE",1,"chr14",107043718,8.02956118524102
"8791",5287,-0.142,"young","MXE",0,"chr14",107043718,8.02956118524102
"8801",5303,0.111,"old","MXE",1,"chr14",107043718,8.02956118524102
"8811",5313,0.16,"old","MXE",1,"chr14",107043718,8.02956118524102
"8821",5337,-0.216,"young","MXE",0,"chr14",107043718,8.02956118524102
"8831",5342,-0.299,"young","MXE",0,"chr16",90338345,7.95587213001604
"8841",5354,0.121,"old","MXE",1,"chr14",107043718,8.02956118524102
"8851",5357,0.196,"old","MXE",1,"chr14",107043718,8.02956118524102
"8861",5359,-0.138,"young","MXE",0,"chr14",107043718,8.02956118524102
"8871",5374,-0.11,"young","MXE",0,"chr14",107043718,8.02956118524102
"8881",5381,0.205,"old","MXE",1,"chr14",107043718,8.02956118524102
"8891",5382,0.205,"old","MXE",1,"chr14",107043718,8.02956118524102
"8901",5383,0.11,"old","MXE",1,"chr14",107043718,8.02956118524102
"8911",5385,0.18,"old","MXE",1,"chr14",107043718,8.02956118524102
"8921",5389,0.156,"old","MXE",1,"chr14",107043718,8.02956118524102
"8931",5406,0.106,"old","MXE",1,"chr14",107043718,8.02956118524102
"8941",5409,-0.433,"young","MXE",0,"chr15",101991189,8.00856265476227
"8951",5410,0.149,"old","MXE",1,"chr15",101991189,8.00856265476227
"8961",5423,0.148,"old","MXE",1,"chr19",58617616,7.76802815154529
"8971",5442,0.155,"old","MXE",1,"chr14",107043718,8.02956118524102
"8981",5443,0.158,"old","MXE",1,"chr14",107043718,8.02956118524102
"8991",5450,0.135,"old","MXE",1,"chr14",107043718,8.02956118524102
"9001",5451,-0.122,"young","MXE",0,"chr14",107043718,8.02956118524102
"9011",5459,0.241,"old","MXE",1,"chr14",107043718,8.02956118524102
"9021",5463,0.131,"old","MXE",1,"chr18",80373285,7.90511171908335
